HOUSEID,PERSONID,TDCASEID,TDTRPNUM,MSACAT,RAIL,CDIVMSAR,TRPTRANS,TRPPUB,PSGR_FLG,DRVR_FLG,VEHUSED,WHODROVE,TRPHHVEH,HHMEMDRV,URBRUR,WHYFROM,HTHUR,HBHUR,IMPTAGE,IMPTSEX,IMPTRACE,IMPTMILE,IMPTMIN,IMPTHOWN,IMPTHTYP,IMPTENTM,IMPTSTTM,IMPTTPUB,IMPTTRIP,TDMSDTRP,TPOVRLAP,AWAYHOME,DRIVER,ONTD_P1,ONTD_P2,ONTD_P3,ONTD_P4,ONTD_P5,ONTD_P6,ONTD_P7,ONTD_P8,ONTD_P9,ONTD_P10,ONTD_P11,ONTD_P12,PASSPURP,PUBTYPE,R_RELAT,TRACC1,TRACC2,TRACC3,TRACC4,TRACC5,TREGR1,TREGR2,TREGR3,TREGR4,TREGR5,WORKER,TRPHHACC,WHYTO,TDWKND,ONTD_P13,ONTD_P14,WHYTRP1S,STRTTIME,TRPDIST,ENDHOUR,TRACCTM,TRWAITTM,TRPBLKS,EDUC,OUTOFTWN,PROXY,PROXCAT,HHR_HISP,HHR_RACE,HHR_DRVR,HHR_WRKR,R_SEX,TRAVDAY,TDAYDATE,TDBOA911,SMPLAREA,SMPLFIRM,SMPLSRCE,HOMEOWN,HOMETYPE,HHR_EDUC,LANG,HHRESP,HHFAMINC,HHSIZE,URBAN,MSASIZE,CENSUS_R,CENSUS_D,HH_ONTD,NUMONTRP,DWELTIME,EDITMODE,EDITPURP,EDITSTTM,EDITENTM,EDITMILE,EDITMIN,FLGNXTDY,STRTHR,STRTMIN,ENDMIN,WHYTRP90,TRVL_MIN,WHYTRP01,TRVLCMIN,HHINCTTL,TRPNUMSQ,WTTRDNTL,EXPFLTDN,WTTRDFIN,EXPFLLTD,NONHHCNT,TRPMILES,TREGRTM,HHSTATE,HHSTFIPS,HHC_MSA,ENDTIME,VEHID,HTPPOPDN,HTHRESDN,HBPPOPDN,HBHRESDN,HBHTNRNT,HTEEMPDN,HTHTNRNT,VEHTYPE,PRMACT,R_AGEWGT,TRIPPURP,ENDTRAV,BEGTRAV,OCCAT,NUMADLT,HHVEHCNT,WRKCOUNT,R_AGE,LIF_CYC,DRVRCNT,MSAPOP
12081589,3,120815890303,3,4,2,84,1,-1,1,2,1,1,1,1,1,54,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,12,1055,3,11,-1,-1,-1,-1,-1,2,1,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,10,2,2,2,2,2,2,2,10,55,5,10,10,1,10,10,3,1855871.2192,2119630.2377,2000833.9539,2077552.4621,0,3.0,-1,XX,XX,9999,1105,1,300,150,1500,700,60,150,70,1,-1,7,3,200111,200110,-1,2,2,1,7,4,2,-1
12081589,3,120815890304,4,4,2,84,26,-1,-1,-1,-1,-1,-1,-1,1,1,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,53,1,-1,-1,8,1115,2,11,-1,-1,2,-1,-1,2,1,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,0,2,2,2,2,2,2,2,11,15,25,8,10,53,10,10,4,1855871.2192,2119630.2377,2000833.9539,2077552.4621,0,0.2222222222,-1,XX,XX,9999,1125,-1,300,150,1500,700,60,150,70,-1,-1,7,3,200111,200110,-1,2,2,1,7,4,2,-1
12081589,3,120815890305,5,4,2,84,26,-1,-1,-1,-1,-1,-1,-1,1,53,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,12,1125,2,11,-1,-1,2,-1,-1,2,1,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,100,2,2,2,2,2,2,2,11,25,35,8,10,1,10,10,5,1855871.2192,2119630.2377,2000833.9539,2077552.4621,0,0.2222222222,-1,XX,XX,9999,1135,-1,300,150,1500,700,60,150,70,-1,-1,7,3,200111,200110,-1,2,2,1,7,4,2,-1
12081589,3,120815890306,6,4,2,84,1,-1,1,2,1,1,1,1,1,1,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,53,1,-1,-1,8,1315,2,13,-1,-1,-1,-1,-1,2,1,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,162,2,2,2,2,2,2,2,13,15,25,8,10,53,10,10,6,1855871.2192,2119630.2377,2000833.9539,2077552.4621,0,2.0,-1,XX,XX,9999,1325,1,300,150,1500,700,60,150,70,1,-1,7,3,200111,200110,-1,2,2,1,7,4,2,-1
12081589,3,120815890307,7,4,2,84,1,-1,1,2,1,1,1,1,1,53,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,41,1,-1,-1,6,1607,2,16,-1,-1,-1,-1,-1,2,1,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,35,2,2,2,2,2,2,2,16,7,15,3,8,41,8,10,7,1855871.2192,2119630.2377,2000833.9539,2077552.4621,0,2.0,-1,XX,XX,9999,1615,1,300,150,1500,700,60,150,70,1,-1,7,5,200111,200110,-1,2,2,1,7,4,2,-1
12081589,3,120815890308,8,4,2,84,1,-1,1,2,1,1,1,1,1,41,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,12,1650,2,17,-1,-1,-1,-1,-1,2,1,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,-1,2,2,2,2,2,2,2,16,50,0,8,10,1,10,10,8,1855871.2192,2119630.2377,2000833.9539,2077552.4621,0,2.0,-1,XX,XX,9999,1700,1,300,150,1500,700,60,150,70,1,-1,7,2,200111,200110,-1,2,2,1,7,4,2,-1
12081589,4,120815890401,1,4,2,84,1,-1,1,2,1,1,1,1,1,1,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,54,1,-1,-1,8,935,3,9,-1,-1,-1,-1,-1,2,1,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,40,2,2,2,2,2,2,2,9,35,50,10,15,54,15,10,1,1855871.2192,2119630.2377,2000833.9539,2077552.4621,0,3.0,-1,XX,XX,9999,950,1,300,150,1500,700,60,150,70,1,-1,3,3,200111,200110,-1,2,2,1,3,4,2,-1
12081589,4,120815890402,2,4,2,84,1,-1,1,2,1,1,1,1,1,54,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,54,1,-1,-1,8,1030,3,10,-1,-1,3,-1,-1,2,1,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,20,2,2,2,2,2,2,2,10,30,35,10,5,54,5,10,2,1855871.2192,2119630.2377,2000833.9539,2077552.4621,0,0.3333333333,-1,XX,XX,9999,1035,1,300,150,1500,700,60,150,70,1,-1,3,5,200111,200110,-1,2,2,1,3,4,2,-1
12081589,4,120815890403,3,4,2,84,1,-1,1,2,1,1,1,1,1,54,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,12,1055,3,11,-1,-1,-1,-1,-1,2,1,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,10,2,2,2,2,2,2,2,10,55,5,10,10,1,10,10,3,1855871.2192,2119630.2377,2000833.9539,2077552.4621,0,3.0,-1,XX,XX,9999,1105,1,300,150,1500,700,60,150,70,1,-1,3,3,200111,200110,-1,2,2,1,3,4,2,-1
12081589,4,120815890404,4,4,2,84,26,-1,-1,-1,-1,-1,-1,-1,1,1,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,53,1,-1,-1,8,1115,2,11,-1,-1,2,-1,-1,2,1,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,0,2,2,2,2,2,2,2,11,15,25,8,10,53,10,10,4,1855871.2192,2119630.2377,2000833.9539,2077552.4621,0,0.2222222222,-1,XX,XX,9999,1125,-1,300,150,1500,700,60,150,70,-1,-1,3,3,200111,200110,-1,2,2,1,3,4,2,-1
12081589,4,120815890405,5,4,2,84,26,-1,-1,-1,-1,-1,-1,-1,1,53,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,12,1125,2,11,-1,-1,2,-1,-1,2,1,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,100,2,2,2,2,2,2,2,11,25,35,8,10,1,10,10,5,1855871.2192,2119630.2377,2000833.9539,2077552.4621,0,0.2222222222,-1,XX,XX,9999,1135,-1,300,150,1500,700,60,150,70,-1,-1,3,3,200111,200110,-1,2,2,1,3,4,2,-1
12081589,4,120815890406,6,4,2,84,1,-1,1,2,1,1,1,1,1,1,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,53,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,73,1,-1,-1,10,1315,2,13,-1,-1,-1,-1,-1,2,1,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,135,2,2,2,2,2,2,2,13,15,25,4,10,73,10,10,6,1855871.2192,2119630.2377,2000833.9539,2077552.4621,0,2.0,-1,XX,XX,9999,1325,1,300,150,1500,700,60,150,70,1,-1,3,4,200111,200110,-1,2,2,1,3,4,2,-1
12081589,4,120815890407,7,4,2,84,1,-1,1,2,1,1,1,1,1,73,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,71,1,-1,-1,10,1540,2,15,-1,-1,-1,-1,-1,2,1,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,3,3,21,2,2,2,2,2,2,2,15,40,46,4,6,71,6,10,7,1855871.2192,2119630.2377,2000833.9539,2077552.4621,0,2.0,-1,XX,XX,9999,1546,1,300,150,1500,700,60,150,70,1,-1,3,5,200111,200110,-1,2,2,1,3,4,2,-1
12081589,4,120815890408,8,4,2,84,1,-1,1,2,1,1,1,1,1,71,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,41,1,-1,-1,6,1607,2,16,-1,-1,-1,-1,-1,2,1,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,35,2,2,2,2,2,2,2,16,7,15,3,8,41,8,10,8,1855871.2192,2119630.2377,2000833.9539,2077552.4621,0,2.0,-1,XX,XX,9999,1615,1,300,150,1500,700,60,150,70,1,-1,3,5,200111,200110,-1,2,2,1,3,4,2,-1
12081589,4,120815890409,9,4,2,84,1,-1,1,2,1,1,1,1,1,41,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,12,1650,2,17,-1,-1,-1,-1,-1,2,1,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,-1,2,2,2,2,2,2,2,16,50,0,4,10,1,10,10,9,1855871.2192,2119630.2377,2000833.9539,2077552.4621,0,2.0,-1,XX,XX,9999,1700,1,300,150,1500,700,60,150,70,1,-1,3,2,200111,200110,-1,2,2,1,3,4,2,-1
12081589,5,120815890501,1,4,2,84,1,-1,1,2,1,1,1,1,1,1,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,81,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,72,1,-1,-1,10,935,3,9,-1,-1,-1,-1,-1,2,1,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,40,2,2,2,2,2,2,2,9,35,50,4,15,72,15,10,1,1855871.2192,2119630.2377,2000833.9539,2077552.4621,0,3.0,-1,XX,XX,9999,950,1,300,150,1500,700,60,150,70,1,-1,0,4,200111,200110,-1,2,2,1,0,4,2,-1
12081589,5,120815890502,2,4,2,84,1,-1,1,2,1,1,1,1,1,72,C,T,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,54,1,-1,-1,8,1030,3,10,-1,-1,3,-1,-1,2,1,2,1,1,2,2,7,200111,2,10,1,1,1,1,6,1,1,10,5,1,6,4,8,4,4,20,2,2,2,2,2,2,2,10,30,35,10,5,54,5,10,2,1855871.2192,2119630.2377,2000833.9539,2077552.4621,0,0.3333333333,-1,XX,XX,9999,1035,1,300,150,1500,700,60,150,70,1,-1,0,5,200111,200110,-1,2,2,1,0,4,2,-1
